Snippet ID,Stack Overflow Question ID,Code Block Number,Status,Exclusion Reason,Before Dataset Path,After Dataset Path,Original Source Path,After Source Path,After Selection Rule,Selected Paths In Study,Before SHA256,After SHA256,Before Lines,After Lines,Before Bytes,After Bytes,Identical Before After,Study Pair Count,Study Pair IDs,Accepted Pair Count,Rejected Pair Count,Validation Group,Recommendation Types
so_28901180_block_2,28901180,2,ELIGIBLE,"",dataset/before/so_28901180_block_2.java,dataset/after/so_28901180_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/28901180/28901180_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/28901180/28901180_2_recent.java,RECENT_SNAPSHOT,28901180/28901180_2_recent.java,cc7686211bec754143607a2cff97ba9f5d3f0f02a9940bbdd3134806b544818f,e831767033c0679cf09d9c5fc8b8893d0c670e32d52e198ea028f8694600a728,68,68,2317,2317,NO,1,520,1,0,ALL_ACCEPTED,Improving Code
so_28943344_block_6,28943344,6,ELIGIBLE,"",dataset/before/so_28943344_block_6.java,dataset/after/so_28943344_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/28943344/28943344_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/28943344/28943344_6_recent.java,RECENT_SNAPSHOT,28943344/28943344_6_85432010.java,b0dce7d57803f47073cdca247772856ec55ef34cc971d3344732075c396172d6,c2b16b4192e43a5cf1c200b0fdfa4579eb20a64381a48031d1a20aa14228131a,30,4,1289,164,NO,1,469,0,1,ALL_REJECTED,""
so_29226591_block_2,29226591,2,ELIGIBLE,"",dataset/before/so_29226591_block_2.java,dataset/after/so_29226591_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29226591/29226591_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29226591/29226591_2_recent.java,RECENT_SNAPSHOT,29226591/29226591_2_recent.java,e99cca2ab56689fa638e323d4b999f0b5f83bbd0b31cdc2215791580c63badc1,213156717c22542af6c6187910b453a2ebf1395b16933bc8933be7ca4e67aca5,33,30,1289,1193,NO,1,44,1,0,ALL_ACCEPTED,Improving Code
so_29230939_block_4,29230939,4,ELIGIBLE,"",dataset/before/so_29230939_block_4.java,dataset/after/so_29230939_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29230939/29230939_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29230939/29230939_4_201996375.java,SELECTED_LATEST_AVAILABLE,29230939/29230939_4_201996375.java,ccfa95fcc0ba216d9a68d4dfd1c4640497a2acf2c4f4e0febf691422e996b2c8,ccfa95fcc0ba216d9a68d4dfd1c4640497a2acf2c4f4e0febf691422e996b2c8,25,25,1246,1246,YES,4,258;259;335;336,4,0,ALL_ACCEPTED,Improving Code
so_29330741_block_6,29330741,6,ELIGIBLE,"",dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29330741/29330741_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29330741/29330741_6_86929181.java,SELECTED_LATEST_AVAILABLE,29330741/29330741_6_86929181.java,9307832391140acf4a96db84b514584bd55eca9e37b43841df3abf69ad712e43,9307832391140acf4a96db84b514584bd55eca9e37b43841df3abf69ad712e43,13,13,811,811,YES,20,446;447;51;52;71;72;252;253;362;363;382;383;757;758;320;321;301;302;338;339,10,10,MIXED,Improving Code
so_29548090_block_4,29548090,4,ELIGIBLE,"",dataset/before/so_29548090_block_4.java,dataset/after/so_29548090_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29548090/29548090_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29548090/29548090_4_recent.java,RECENT_SNAPSHOT,29548090/29548090_4_recent.java,6b90dea73cd58ce18ee8e9badc51e4c4b58240e3b2a65c0b40c42a085927e1ad,9f7e8685039d021fb3399b7c3c436c57eb37ee08b2ed4f700b521c80050fc60b,78,78,1870,1963,NO,2,427;26,2,0,ALL_ACCEPTED,Improving Code
so_29575747_block_2,29575747,2,ELIGIBLE,"",dataset/before/so_29575747_block_2.java,dataset/after/so_29575747_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29575747/29575747_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29575747/29575747_2_recent.java,RECENT_SNAPSHOT,29575747/29575747_2_recent.java,b78d3ba26e7694dac38df31ee8599e50b7c206c64e7aaf74861d6dc431ee579e,574e8bc2f4533a95d494a78a241a9b466f13a7ff0d4a2cc9070f48b6857967e4,57,89,2047,2849,NO,1,481,1,0,ALL_ACCEPTED,Improving Code
so_29866762_block_2,29866762,2,ELIGIBLE,"",dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29866762/29866762_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/29866762/29866762_2_89013107.java,SELECTED_LATEST_AVAILABLE,29866762/29866762_2_89013107.java,f2d6cbd0090a5f2d602e8ecb6f9e7d1f017c9b1874ab1fd7662f6c775d2ff52c,f2d6cbd0090a5f2d602e8ecb6f9e7d1f017c9b1874ab1fd7662f6c775d2ff52c,40,40,1745,1745,YES,27,442;443;226;47;48;66;67;423;424;573;574;254;255;358;359;377;378;753;754;315;316;143;144;297;298;331;332,12,15,MIXED,Improving Code
so_30316055_block_2,30316055,2,ELIGIBLE,"",dataset/before/so_30316055_block_2.java,dataset/after/so_30316055_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30316055/30316055_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30316055/30316055_2_recent.java,RECENT_SNAPSHOT,30316055/30316055_2_recent.java,8b5de6f0b81a8190513bc7f5bc5b12943bb3a3fddb3babe0c26c6cab34f4cde4,8b5de6f0b81a8190513bc7f5bc5b12943bb3a3fddb3babe0c26c6cab34f4cde4,42,42,1647,1647,YES,3,650;207;224,0,3,ALL_REJECTED,""
so_30321780_block_2,30321780,2,ELIGIBLE,"",dataset/before/so_30321780_block_2.java,dataset/after/so_30321780_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30321780/30321780_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30321780/30321780_2_recent.java,RECENT_SNAPSHOT,30321780/30321780_2_recent.java,ca0f8c3eb21b2e921e16fe58cfdad5e819dee58a08ee9c5a90fa2f2c71bbfa51,8e8dd41353afba76364a2edfcf60bf1f4fc3cee6cc691c70c9be469d4d4c21b7,20,19,738,689,NO,1,407,0,1,ALL_REJECTED,""
so_30868562_block_6,30868562,6,ELIGIBLE,"",dataset/before/so_30868562_block_6.java,dataset/after/so_30868562_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30868562/30868562_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30868562/30868562_6_recent.java,RECENT_SNAPSHOT,30868562/30868562_6_92947534.java,4003de5a1f2c62ffa6704534f03ceb17d616f344ca9b6eb45bc406a5dc8321a9,54b04088ceec1d6c5e5e632f0afcd7d65492636acccc96efdf244f349dcaa44b,11,8,441,386,NO,1,773,0,1,ALL_REJECTED,""
so_30942772_block_4,30942772,4,ELIGIBLE,"",dataset/before/so_30942772_block_4.java,dataset/after/so_30942772_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30942772/30942772_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30942772/30942772_4_recent.java,RECENT_SNAPSHOT,30942772/30942772_4_recent.java,81cb27685a417b5f5fbcf07183f133705a675330f3b668e2c35541175c987e59,e612442fdb203dccd7fdfd534271f2c862e20b2c56e07780b2caba302484df95,62,62,2267,2268,NO,3,552;264;265,0,3,ALL_REJECTED,""
so_30952083_block_2,30952083,2,ELIGIBLE,"",dataset/before/so_30952083_block_2.java,dataset/after/so_30952083_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30952083/30952083_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/30952083/30952083_2_recent.java,RECENT_SNAPSHOT,30952083/30952083_2_93280714.java,b18c63e54d18e9ff6863cc9cce6643ecafa5c823f705753f873044ca5c8ae870,892609dcc7fa9b621f8400bf44732694b5940a334a03934f90b6377aca5a8d64,31,28,1010,875,NO,1,186,1,0,ALL_ACCEPTED,Bug Fixing
so_31386664_block_4,31386664,4,ELIGIBLE,"",dataset/before/so_31386664_block_4.java,dataset/after/so_31386664_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31386664/31386664_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31386664/31386664_4_95005617.java,SELECTED_LATEST_AVAILABLE,31386664/31386664_4_95005617.java,bf21e00f363807a913d5d6b8ddc039d29fa7caa2c9c9f7b0de90d4563232a96b,bf21e00f363807a913d5d6b8ddc039d29fa7caa2c9c9f7b0de90d4563232a96b,22,22,542,542,YES,4,432;433;278;173,0,4,ALL_REJECTED,""
so_31764338_block_6,31764338,6,ELIGIBLE,"",dataset/before/so_31764338_block_6.java,dataset/after/so_31764338_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31764338/31764338_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31764338/31764338_6_96458495.java,SELECTED_LATEST_AVAILABLE,31764338/31764338_6_96458495.java,e21e98638e9122780e8561e70cd6941b8d14fc3f5c0ef11cc6683d878c2a8d6b,e21e98638e9122780e8561e70cd6941b8d14fc3f5c0ef11cc6683d878c2a8d6b,25,25,792,792,YES,1,156,0,1,ALL_REJECTED,""
so_31868761_block_4,31868761,4,ELIGIBLE,"",dataset/before/so_31868761_block_4.java,dataset/after/so_31868761_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31868761/31868761_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/31868761/31868761_4_96856276.java,SELECTED_LATEST_AVAILABLE,31868761/31868761_4_96856276.java,22886ca135cb98f1b5e1147bf37f34819a8e4f2b214a51adfd8c8c151ea8d68d,22886ca135cb98f1b5e1147bf37f34819a8e4f2b214a51adfd8c8c151ea8d68d,12,12,532,532,YES,6,203;344;17;274;275;276,1,5,MIXED,Improving Code
so_32061893_block_2,32061893,2,ELIGIBLE,"",dataset/before/so_32061893_block_2.java,dataset/after/so_32061893_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32061893/32061893_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32061893/32061893_2_recent.java,RECENT_SNAPSHOT,32061893/32061893_2_recent.java,6ab5aa10303246b2fe5ddf14316f3620eff3abb41c3e8620594e715fa3c6fff1,43c820c5bfce9e9d89b102a4294a2050e9885e62077fcd5fc3fe3beab114c575,48,23,1941,1128,NO,2,608;609,0,2,ALL_REJECTED,""
so_32164598_block_8,32164598,8,ELIGIBLE,"",dataset/before/so_32164598_block_8.java,dataset/after/so_32164598_block_8.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32164598/32164598_8_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32164598/32164598_8_recent.java,RECENT_SNAPSHOT,32164598/32164598_8_recent.java,448fa3eaf137d350088b3fe97cd82eae4e6a934f1deefbe92ccdcd68c198f5d9,af2f3b2d3535b9b160b6fb5541de8eba1cdece49d577bc7ea9c189213e33d9e1,13,15,300,460,NO,3,774;228;247,3,0,ALL_ACCEPTED,Bug Fixing
so_32365355_block_2,32365355,2,ELIGIBLE,"",dataset/before/so_32365355_block_2.java,dataset/after/so_32365355_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32365355/32365355_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32365355/32365355_2_recent.java,RECENT_SNAPSHOT,32365355/32365355_2_recent.java,1e452515d7e267cac15622d5daec5541f539fa857f8155d1d82f016c004bde93,12fa03554803e11e19a58a6ffea90af2759b597ad9581aeae7c93931971d9ba7,127,109,3388,3361,NO,2,553;554,0,2,ALL_REJECTED,""
so_32484638_block_2,32484638,2,ELIGIBLE,"",dataset/before/so_32484638_block_2.java,dataset/after/so_32484638_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32484638/32484638_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32484638/32484638_2_recent.java,RECENT_SNAPSHOT,32484638/32484638_2_recent.java,fa06e0879e1423449d8027691027a4cca6dd3203b71fe94569b0a4ee297ee242,fe8bc46e812e4e7e471d28f7f7e1f829c7de74ca27ce079e7376cbdc2a640e2a,66,63,2614,2530,NO,1,542,0,1,ALL_REJECTED,""
so_32650814_block_2,32650814,2,ELIGIBLE,"",dataset/before/so_32650814_block_2.java,dataset/after/so_32650814_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32650814/32650814_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32650814/32650814_2_recent.java,RECENT_SNAPSHOT,32650814/32650814_2_recent.java,a18dcb393237e584f79d9de7b63ea5bae53f33c0d87d31b2b9764210b17e6a63,0c5b80c3796d60e7fa9693bbdf656d8d4c972922cf64e93f587a48d81b42e97e,190,197,11880,12429,NO,1,218,0,1,ALL_REJECTED,""
so_32855556_block_4,32855556,4,ELIGIBLE,"",dataset/before/so_32855556_block_4.java,dataset/after/so_32855556_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32855556/32855556_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/32855556/32855556_4_recent.java,RECENT_SNAPSHOT,32855556/32855556_4_100737457.java,d38d855bb2dd2c500f587c08e1509c4aa6cb3dff0eea86430df2ac4a8e55fe17,09b1a1afe44f87fa0ae926403e6269b960e62708c05134dd5bd0c258ad6b9cdd,12,8,269,173,NO,2,39;735,2,0,ALL_ACCEPTED,Improving Code
so_33085670_block_2,33085670,2,ELIGIBLE,"",dataset/before/so_33085670_block_2.java,dataset/after/so_33085670_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33085670/33085670_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33085670/33085670_2_recent.java,RECENT_SNAPSHOT,33085670/33085670_2_recent.java,777016c39c79029434891b376cf649f5cb5cf12f708b6fb6ea3fea931770a481,dd24a5338f6432d0475bf59fa6c6f4d2d84b3634510849ddc212f3a925e7bc0e,25,20,697,875,NO,1,623,1,0,ALL_ACCEPTED,Improving Code
so_33270545_block_2,33270545,2,ELIGIBLE,"",dataset/before/so_33270545_block_2.java,dataset/after/so_33270545_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33270545/33270545_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33270545/33270545_2_recent.java,RECENT_SNAPSHOT,33270545/33270545_2_102375019.java,6455bbac135345e2816b17b037ae8ae37d18e9c845fa1f271f7b21a42984bc77,f9249842926d29256928e4e7fea1d08d3a471a523fb0550e643fdfe54e3b6927,46,46,1879,2544,NO,1,593,1,0,ALL_ACCEPTED,Improving Code
so_33561612_block_2,33561612,2,ELIGIBLE,"",dataset/before/so_33561612_block_2.java,dataset/after/so_33561612_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33561612/33561612_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33561612/33561612_2_recent.java,RECENT_SNAPSHOT,33561612/33561612_2_recent.java,406110e4b09bcf8f5b8ed155e2e17cc830512c3be5db286d38d6447eca5ed56b,3f06c9271458533d7554ee99988b3cf1b1b5852312c3bb4835fda325781c9e12,32,33,772,844,NO,4,110;242;721;603,4,0,ALL_ACCEPTED,Improving Code
so_33612373_block_2,33612373,2,ELIGIBLE,"",dataset/before/so_33612373_block_2.java,dataset/after/so_33612373_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33612373/33612373_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33612373/33612373_2_recent.java,RECENT_SNAPSHOT,33612373/33612373_2_103731026.java,246a7ec4daa75b8ef4fc12a8ec509e2571cb76585ec478845bb33ae4b4210584,56d4b4e6fcbd0e4cb010f615dd5617fd502542bb185560f4b87f837802771a03,13,21,459,573,NO,1,618,0,1,ALL_REJECTED,""
so_33943576_block_2,33943576,2,ELIGIBLE,"",dataset/before/so_33943576_block_2.java,dataset/after/so_33943576_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33943576/33943576_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/33943576/33943576_2_recent.java,RECENT_SNAPSHOT,33943576/33943576_2_175039647.java,4657d206372030326c72e6cff1df1d072fdd2fac0e550859c91890533c32e632,f27e10e017024c3ec8aa9f91d6eb0ac7d63718faf9b765f86b65db7e81a77f52,15,11,470,350,NO,1,622,1,0,ALL_ACCEPTED,Bug Fixing
so_34174309_block_2,34174309,2,ELIGIBLE,"",dataset/before/so_34174309_block_2.java,dataset/after/so_34174309_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34174309/34174309_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34174309/34174309_2_recent.java,RECENT_SNAPSHOT,34174309/34174309_2_recent.java,b9819eaf8e074fce22e962f70cebc2e3e9db218554c1fdc41d96a6caa8e5250a,5bb571963e291571d7b1d18eb9d1858ee62f13262a44740b046b14d0e83de13d,116,116,3614,3681,NO,1,510,1,0,ALL_ACCEPTED,Improving Code
so_34303187_block_6,34303187,6,ELIGIBLE,"",dataset/before/so_34303187_block_6.java,dataset/after/so_34303187_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34303187/34303187_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34303187/34303187_6_recent.java,RECENT_SNAPSHOT,34303187/34303187_6_106529352.java,d4a1cf1177bfd8457cfb7583bbb9d2b0893e85bfb27f391e976bfbd2eb9585aa,6f5a17aa1f95fe9bab8f0d3c5256e71bc7eebb23f9f3c12696ad003a176cdb79,36,1,997,47,NO,1,223,0,1,ALL_REJECTED,""
so_34511731_block_2,34511731,2,ELIGIBLE,"",dataset/before/so_34511731_block_2.java,dataset/after/so_34511731_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34511731/34511731_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34511731/34511731_2_recent.java,RECENT_SNAPSHOT,34511731/34511731_2_recent.java,ca72909857243fa4308be80ce6f6faf2fb37fba749e93bdf97e5581b09d51598,813ed5f8214b775c1b44fb9569241d361bda4c35a7aa4cf5ee2fc1327a3ca67f,34,34,1116,1151,NO,1,96,0,1,ALL_REJECTED,""
so_34590765_block_2,34590765,2,ELIGIBLE,"",dataset/before/so_34590765_block_2.java,dataset/after/so_34590765_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34590765/34590765_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34590765/34590765_2_recent.java,RECENT_SNAPSHOT,34590765/34590765_2_recent.java,0eb7f809af4200c1f41540a6ddb25c8b75ace5ab6beb069285d53c130b0118e9,98a1aeeada23f2bf912050a3217443460a747619bcdbca5c221bc05d5ceea4cc,109,165,4243,6016,NO,4,488;489;490;491,4,0,ALL_ACCEPTED,Bug Fixing
so_34717151_block_6,34717151,6,ELIGIBLE,"",dataset/before/so_34717151_block_6.java,dataset/after/so_34717151_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34717151/34717151_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/34717151/34717151_6_recent.java,RECENT_SNAPSHOT,34717151/34717151_6_recent.java,37edd2adcf486081ab9cd8abc1d7dc41ec0dede12a1e78cca98ae265ecf80441,8a238578ec0e00a03426375c0226620d4cad69049af1ab6735040ee43a7861e2,60,60,2631,2646,NO,4,619;610;611;612,4,0,ALL_ACCEPTED,Improving Code
so_35057638_block_2,35057638,2,ELIGIBLE,"",dataset/before/so_35057638_block_2.java,dataset/after/so_35057638_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35057638/35057638_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35057638/35057638_2_recent.java,RECENT_SNAPSHOT,35057638/35057638_2_109493925.java,35040e5fa251ceb48e626b9b2752ca651681131b356f1495778b9391679ecffa,16171cc08dae312fee7234ae011a1be107db20a5f302427a76cca442a5f24573,16,6,645,310,NO,1,793,0,1,ALL_REJECTED,""
so_35094888_block_2,35094888,2,ELIGIBLE,"",dataset/before/so_35094888_block_2.java,dataset/after/so_35094888_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35094888/35094888_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35094888/35094888_2_recent.java,RECENT_SNAPSHOT,35094888/35094888_2_recent.java,b627d3d619e9c734afdcabec6ca0ec189decffd1a94a6cd684f50a8023ec3a4a,b8476515be63d66c862387d4f1b7ea348a1f25f7782854fdcdc67cd838f5633a,56,61,1595,1783,NO,1,42,1,0,ALL_ACCEPTED,Improving Code
so_35360983_block_2,35360983,2,ELIGIBLE,"",dataset/before/so_35360983_block_2.java,dataset/after/so_35360983_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35360983/35360983_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/35360983/35360983_2_recent.java,RECENT_SNAPSHOT,35360983/35360983_2_recent.java,e1ae0382fb70b30038b674350a63f1c57d0d2c6a72008d46049f4dc3538dc855,0a85044fe8173ef4c148a5cfdbb681d47c59a00266aaa2a5acd846a417bc3b9d,113,103,3380,3147,NO,3,435;436;437,0,3,ALL_REJECTED,""
so_36004572_block_4,36004572,4,ELIGIBLE,"",dataset/before/so_36004572_block_4.java,dataset/after/so_36004572_block_4.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36004572/36004572_4_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36004572/36004572_4_recent.java,RECENT_SNAPSHOT,36004572/36004572_4_recent.java,8aa03034d7e59852b9585e9d2947e9df4ebb2c76243940b62c8711aa47461b2a,4058d89a5b30fd153998a09e6175976f1a5d251e0df39bdfaa3a87b648c65d31,24,24,899,888,NO,2,124;214,0,2,ALL_REJECTED,""
so_36214665_block_2,36214665,2,ELIGIBLE,"",dataset/before/so_36214665_block_2.java,dataset/after/so_36214665_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36214665/36214665_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36214665/36214665_2_recent.java,RECENT_SNAPSHOT,36214665/36214665_2_114074670.java,dab87313229748e8b32cb9f5b8dcf605879826fe9b023f5a7f788b9f10775866,855eac3dd01562c74a06065859657512550b6f82b95f9bba7b7bce342a7e108f,19,30,914,1158,NO,2,204;205,0,2,ALL_REJECTED,""
so_36494384_block_1,36494384,1,ELIGIBLE,"",dataset/before/so_36494384_block_1.java,dataset/after/so_36494384_block_1.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36494384/36494384_1_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36494384/36494384_1_recent.java,RECENT_SNAPSHOT,36494384/36494384_1_174279059.java,ec94d6b98ae425378da4dd6df7e91c10ba08317912b2bea7818bf8b422ae6b07,2359ba6d13b1e2058bb165b9273897ad303ea264ca115a47e57ea815ebdfa006,14,15,594,637,NO,1,431,0,1,ALL_REJECTED,""
so_36789749_block_6,36789749,6,ELIGIBLE,"",dataset/before/so_36789749_block_6.java,dataset/after/so_36789749_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36789749/36789749_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36789749/36789749_6_116354184.java,SELECTED_LATEST_AVAILABLE,36789749/36789749_6_116354184.java,9bd84cb8f94b4210af9de2a2f9190960bc0bffd3d129c9af514d93e760dba75b,3cde6fdf9cb874ed5c4e7e7557a42ba9088e7a42779de456d570f1705ed64ed1,21,22,745,773,NO,1,534,1,0,ALL_ACCEPTED,Improving Code
so_36805363_block_2,36805363,2,ELIGIBLE,"",dataset/before/so_36805363_block_2.java,dataset/after/so_36805363_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36805363/36805363_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36805363/36805363_2_recent.java,RECENT_SNAPSHOT,36805363/36805363_2_recent.java,bc6c3cb88a0388ada0e42fdedda83c49f7b7ff72e37becd184ad203cc0d54035,0b3c5ee603e76dab4229063802e1a467054d3c82a11e50ee3e7424550dcfcdeb,87,87,2757,2664,NO,1,86,1,0,ALL_ACCEPTED,Improving Code
so_36950444_block_6,36950444,6,ELIGIBLE,"",dataset/before/so_36950444_block_6.java,dataset/after/so_36950444_block_6.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36950444/36950444_6_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/36950444/36950444_6_116982498.java,SELECTED_LATEST_AVAILABLE,36950444/36950444_6_116982498.java,729946cd1ca1850b56c31b18a18fda416fc7878464fe37838f42e6ac7cbeeb00,92972a8e4c15d9bb32be2ee1c17d15a09b78c47f9ccb61c905c29d17359f7f9e,35,38,1483,1697,NO,1,43,1,0,ALL_ACCEPTED,Improving Code
so_37957745_block_2,37957745,2,ELIGIBLE,"",dataset/before/so_37957745_block_2.java,dataset/after/so_37957745_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/37957745/37957745_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/37957745/37957745_2_recent.java,RECENT_SNAPSHOT,37957745/37957745_2_recent.java,39bd83dcd5b2797ee1066d4894cad87da72a8ae206b13eda8c9d543ed478fa38,8939a108f339bbe400d36a237dafdb9c6e823cc7b355e172411716a2c58b8716,16,27,694,1175,NO,1,324,1,0,ALL_ACCEPTED,Bug Fixing
so_38367701_block_2,38367701,2,ELIGIBLE,"",dataset/before/so_38367701_block_2.java,dataset/after/so_38367701_block_2.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/38367701/38367701_2_original.java,/Users/chaiyong/Downloads/do_not_delete/Matcha_Study/java_files/38367701/38367701_2_recent.java,RECENT_SNAPSHOT,38367701/38367701_2_recent.java,4161468fc63a2fde71a1d30bbf1cb6d725b673bb76a2d9c811401ef82103d9da,1e9cd4fd7705c788c2cdb7f53ebee711ba578ac7ce2915f3523ae046388039e7,117,132,5686,5376,NO,1,548,1,0,ALL_ACCEPTED,Improving Code
