snippet_id,version,mode,message
so_64938483_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_64938483_block_2.java' at line 2, column 12: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ...     ""@"" ..."
so_65112087_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_65112087_block_2.java' at line 1, column 9: Encountered ""try"". Was expecting one of:     <EOF>      ""import"" ..."
so_6788456_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_6788456_block_2.java' at line 1, column 20: Encountered ""byte"". Was expecting one of:     ""class"" ...     ""interface"" ...     ""@"" ..."
so_7901334_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_7901334_block_2.java' at line 1, column 41: Encountered ""&"". Was expecting one of:     ""extends"" ...     ""implements"" ...     ""{"" ...     ""<"" ..."
so_9293885_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_9293885_block_2.java' at line 1, column 19: Encountered ""void"". Was expecting one of:     ""class"" ...     ""interface"" ...     ""@"" ..."
so_9709606_block_2,after,RAW,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/RAW/after/so_9709606_block_2.java' at line 1, column 5: Encountered ""["". Was expecting one of:     <EOF>      ""import"" ..."
so_11838438_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_11838438_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_12738229_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_12738229_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_13462440_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_13462440_block_6.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_15160629_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_15160629_block_2.java' at line 17, column 21: Encountered <IDENTIFIER: ""Assert"">. Was expecting one of:     ""instanceof"" ...     "";"" ...     "","" ...     ""="" ...     ""<"" ...     ""?"" ...     ""=="" ...     ""<="" ...     "">="" ...     ""!="" ...     ""||"" ...     ""&&"" ...     ""++"" ...     ""--"" ...     ""+"" ...     ""-"" ...     ""*"" ...     ""/"" ...     ""&"" ...     ""|"" ...     ""^"" ...     ""%"" ...     ""+="" ...     ""-="" ...     ""*="" ...     ""/="" ...     ""&="" ...     ""|="" ...     ""^="" ...     ""%="" ...     ""<<="" ...     "">>="" ...     "">>>="" ...     "">"" ..."
so_18454342_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_18454342_block_2.java' at line 3, column 21: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_2275596_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_2275596_block_2.java' at line 2, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_23839705_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_23839705_block_2.java' at line 18, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_25985720_block_14,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_25985720_block_14.java' at line 2, column 9: Encountered ""for"". Was expecting:     ""}"" ..."
so_26046107_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_26046107_block_2.java' at line 21, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_27469652_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_27469652_block_4.java' at line 3, column 10: Encountered "";"". Was expecting one of:     ""throws"" ...     ""{"" ..."
so_28329032_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_28329032_block_6.java' at line 2, column 22: Encountered ""new"". Was expecting:     "")"" ..."
so_28458368_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_28458368_block_4.java' at line 2, column 9: Encountered ""import"". Was expecting:     ""}"" ..."
so_29575747_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_29575747_block_2.java' at line 2, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_33085670_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_33085670_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_34174309_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_34174309_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_34717151_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_34717151_block_6.java' at line 8, column 5: Encountered ""try"". Was expecting:     ""}"" ..."
so_35094888_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_35094888_block_2.java' at line 7, column 14: Encountered "")"". Was expecting:     ""}"" ..."
so_3519182_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_3519182_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_36805363_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_36805363_block_2.java' at line 2, column 2: Encountered ""import"". Was expecting:     ""}"" ..."
so_38367701_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_38367701_block_2.java' at line 114, column 1: Encountered ""--"". Was expecting:     ""}"" ..."
so_40317313_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_40317313_block_6.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_41225553_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_41225553_block_2.java' at line 3, column 23: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_41751396_block_8,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_41751396_block_8.java' at line 115, column 5: Encountered ""try"". Was expecting:     ""}"" ..."
so_42681543_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_42681543_block_4.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_45774144_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_45774144_block_4.java' at line 2, column 21: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_46887834_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_46887834_block_2.java' at line 4, column 9: Encountered ""new"". Was expecting:     ""}"" ..."
so_50578162_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_50578162_block_2.java' at line 25, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_51608517_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_51608517_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_52144662_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_52144662_block_2.java' at line 97, column 1: Encountered <EOF>. Was expecting:     ""}"" ..."
so_52148106_block_4,before,CLASS_MEMBER,"LexException: Lexical error in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_52148106_block_4.java' at line 2, column 5: ""`"" (96), after : """" (in lexical state DEFAULT)"
so_53360610_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_53360610_block_4.java' at line 4, column 31: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_54119640_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_54119640_block_4.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_54298032_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_54298032_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_54349072_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_54349072_block_2.java' at line 7, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_55003173_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_55003173_block_2.java' at line 13, column 20: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_55986044_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_55986044_block_2.java' at line 2, column 1: Encountered ""import"". Was expecting:     ""}"" ..."
so_57997601_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_57997601_block_2.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_58346204_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_58346204_block_2.java' at line 63, column 1: Encountered . Was expecting one of:     "
so_58617321_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_58617321_block_2.java' at line 2, column 46: Encountered <IDENTIFIER: ""width"">. Was expecting one of:     ""["" ...     ""."" ...     ""@"" ...     ""::"" ..."
so_58993471_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_58993471_block_2.java' at line 11, column 30: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_59664498_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_59664498_block_2.java' at line 49, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_60123437_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_60123437_block_2.java' at line 10, column 6: Encountered ""}"". Was expecting one of:     "";"" ...     ""="" ...     ""++"" ...     ""--"" ...     ""+="" ...     ""-="" ...     ""*="" ...     ""/="" ...     ""&="" ...     ""|="" ...     ""^="" ...     ""%="" ...     ""<<="" ...     "">>="" ...     "">>>="" ..."
so_60816572_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_60816572_block_6.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_61006461_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_61006461_block_2.java' at line 3, column 13: Encountered ""<"". Was expecting:     ""void"" ..."
so_61780137_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_61780137_block_2.java' at line 2, column 1: Encountered . Was expecting one of:     "
so_6236324_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_6236324_block_2.java' at line 32, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_62722315_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_62722315_block_2.java' at line 230, column 2: Encountered ""-"". Was expecting:     ""}"" ..."
so_64804977_block_4,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_64804977_block_4.java' at line 2, column 9: Encountered ""new"". Was expecting:     ""}"" ..."
so_64938483_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_64938483_block_2.java' at line 2, column 1: Encountered ""package"". Was expecting:     ""}"" ..."
so_65112087_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_65112087_block_2.java' at line 2, column 57: Encountered ""..."". Was expecting:     "")"" ..."
so_7901334_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_7901334_block_2.java' at line 2, column 8: Encountered . Was expecting one of:     "
so_9109728_block_6,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_9109728_block_6.java' at line 3, column 29: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_9709606_block_2,before,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/before/so_9709606_block_2.java' at line 2, column 5: Encountered ""["". Was expecting:     ""}"" ..."
so_11838438_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_11838438_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_12738229_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_12738229_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_13462440_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_13462440_block_6.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_14676464_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_14676464_block_2.java' at line 17, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_15160629_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_15160629_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_18454342_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_18454342_block_2.java' at line 4, column 20: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_20276324_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_20276324_block_2.java' at line 11, column 52: Encountered "";"". Was expecting one of:     ""instanceof"" ...     "")"" ...     "","" ...     ""="" ...     ""<"" ...     ""?"" ...     ""=="" ...     ""<="" ...     "">="" ...     ""!="" ...     ""||"" ...     ""&&"" ...     ""++"" ...     ""--"" ...     ""+"" ...     ""-"" ...     ""*"" ...     ""/"" ...     ""&"" ...     ""|"" ...     ""^"" ...     ""%"" ...     ""+="" ...     ""-="" ...     ""*="" ...     ""/="" ...     ""&="" ...     ""|="" ...     ""^="" ...     ""%="" ...     ""<<="" ...     "">>="" ...     "">>>="" ...     "">"" ..."
so_2275596_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_2275596_block_2.java' at line 2, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_22968559_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_22968559_block_2.java' at line 16, column 23: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_27469652_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_27469652_block_4.java' at line 3, column 13: Encountered "")"". Was expecting one of:     <IDENTIFIER> ...     ""<"" ...     ""|"" ..."
so_28329032_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_28329032_block_6.java' at line 2, column 22: Encountered ""new"". Was expecting:     "")"" ..."
so_28458368_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_28458368_block_4.java' at line 2, column 9: Encountered ""import"". Was expecting:     ""}"" ..."
so_29226591_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_29226591_block_2.java' at line 32, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_29548090_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_29548090_block_4.java' at line 2, column 36: Encountered <IDENTIFIER: ""implementsMap"">. Was expecting one of:     ""extends"" ...     ""implements"" ...     ""{"" ..."
so_29575747_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_29575747_block_2.java' at line 2, column 5: Encountered ""package"". Was expecting:     ""}"" ..."
so_30952083_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_30952083_block_2.java' at line 7, column 9: Encountered ""if"". Was expecting:     ""}"" ..."
so_33085670_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_33085670_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_33561612_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_33561612_block_2.java' at line 25, column 7: Encountered ""catch"". Was expecting:     ""}"" ..."
so_33943576_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_33943576_block_2.java' at line 4, column 9: Encountered ""while"". Was expecting:     ""}"" ..."
so_34174309_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_34174309_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_34717151_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_34717151_block_6.java' at line 8, column 5: Encountered ""try"". Was expecting:     ""}"" ..."
so_35094888_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_35094888_block_2.java' at line 8, column 14: Encountered "")"". Was expecting:     ""}"" ..."
so_3519182_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_3519182_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_36805363_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_36805363_block_2.java' at line 2, column 2: Encountered ""import"". Was expecting:     ""}"" ..."
so_37957745_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_37957745_block_2.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_38367701_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_38367701_block_2.java' at line 2, column 2: Encountered ""import"". Was expecting:     ""}"" ..."
so_40317313_block_6,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_40317313_block_6.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
so_41225553_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_41225553_block_2.java' at line 3, column 23: Encountered ""("". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_41471859_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_41471859_block_4.java' at line 3, column 1: Encountered ""}"". Was expecting one of:     <IDENTIFIER> ...     ""<"" ..."
so_41751396_block_8,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_41751396_block_8.java' at line 115, column 5: Encountered ""try"". Was expecting:     ""}"" ..."
so_41800354_block_2,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_41800354_block_2.java' at line 84, column 1: Encountered ""}"". Was expecting one of:     <EOF>      "";"" ..."
so_42681543_block_4,after,CLASS_MEMBER,"ParseException: Parse exception in file '/Users/chaiyong/Downloads/do_not_delete/so-edit-additional-prs/before-after/work/pmd/inputs/CLASS_MEMBER/after/so_42681543_block_4.java' at line 2, column 5: Encountered ""import"". Was expecting:     ""}"" ..."
